,date,open,high,low,close,volume,average,barCount
193,2022-12-07 13:00:00,83.927,83.927,83.383,83.502,23.0,83.6454,3
194,2022-12-07 14:00:00,83.502,83.502,83.502,83.502,0.0,83.502,0
195,2022-12-07 15:00:00,83.258,83.27,83.258,83.27,800.0,83.264,2
196,2022-12-07 16:00:00,83.27,83.27,83.27,83.27,0.0,83.27,0
197,2022-12-08 09:00:00,83.398,83.398,83.308,83.358,250.0,83.356,5
198,2022-12-08 10:00:00,83.358,83.358,83.358,83.358,0.0,83.358,0
199,2022-12-08 11:00:00,83.354,83.696,83.354,83.696,35.0,83.3833,2
200,2022-12-08 12:00:00,83.696,83.696,83.696,83.696,0.0,83.696,0
201,2022-12-08 13:00:00,83.093,83.093,83.093,83.093,24.0,83.093,3
202,2022-12-08 14:00:00,83.24,83.24,83.24,83.24,5.0,83.24,1
203,2022-12-08 15:00:00,83.24,83.24,83.24,83.24,0.0,83.24,0
204,2022-12-08 16:00:00,83.039,83.039,83.039,83.039,22.0,83.039,2
205,2022-12-09 11:00:00,82.882,82.882,82.782,82.882,9.0,82.8487,3
206,2022-12-09 12:00:00,82.882,82.882,82.882,82.882,0.0,82.882,0
207,2022-12-09 13:00:00,82.882,82.882,82.882,82.882,0.0,82.882,0
208,2022-12-09 14:00:00,83.192,83.192,83.192,83.192,275.0,83.192,1
209,2022-12-09 15:00:00,83.395,83.395,83.382,83.382,1000.0,83.3885,2
210,2022-12-09 16:00:00,83.382,83.382,83.382,83.382,0.0,83.382,0
211,2022-12-12 11:00:00,83.647,83.647,83.647,83.647,8.0,83.647,1
212,2022-12-12 12:00:00,84.138,84.138,84.138,84.138,30.0,84.138,3
213,2022-12-12 13:00:00,84.041,84.1,84.0,84.0,110.0,84.0215,7
214,2022-12-12 14:00:00,84.0,84.0,84.0,84.0,0.0,84.0,0
215,2022-12-12 15:00:00,84.0,84.0,84.0,84.0,0.0,84.0,0
216,2022-12-12 16:00:00,83.202,83.202,83.202,83.202,22.0,83.202,2
217,2022-12-13 10:00:00,84.528,84.528,84.528,84.528,4.0,84.528,1
218,2022-12-13 11:00:00,83.66,83.66,83.66,83.66,15.0,83.66,3
219,2022-12-13 12:00:00,83.66,83.66,83.66,83.66,0.0,83.66,0
220,2022-12-13 13:00:00,83.959,83.959,83.959,83.959,3000.0,83.959,1
221,2022-12-13 14:00:00,84.21,84.21,84.21,84.21,3000.0,84.21,1
