,date,open,high,low,close,volume,average,barCount
0,2022-10-31 16:00:00,91.706,91.706,91.084,91.084,170.0,91.4865,3
1,2022-11-01 12:00:00,91.629,91.629,91.629,91.629,900.0,91.629,2
2,2022-11-01 13:00:00,91.629,91.629,91.629,91.629,0.0,91.629,0
3,2022-11-01 14:00:00,91.629,91.629,91.629,91.629,0.0,91.629,0
4,2022-11-01 15:00:00,91.629,91.629,91.629,91.629,0.0,91.629,0
5,2022-11-01 16:00:00,91.629,91.629,91.629,91.629,0.0,91.629,0
6,2022-11-15 16:00:00,92.194,92.194,92.194,92.194,4.0,92.194,1
7,2022-11-16 12:00:00,92.067,92.122,92.067,92.122,120.0,92.0945,2
8,2022-11-16 13:00:00,92.644,92.644,92.644,92.644,1426.0,92.644,1
9,2022-11-16 14:00:00,92.644,92.644,92.644,92.644,0.0,92.644,0
10,2022-11-16 15:00:00,92.644,92.644,92.644,92.644,0.0,92.644,0
11,2022-11-16 16:00:00,92.644,92.644,92.644,92.644,0.0,92.644,0
12,2022-11-18 11:00:00,93.471,93.471,93.452,93.452,188.0,93.4615,2
13,2022-11-18 12:00:00,93.452,93.452,93.452,93.452,0.0,93.452,0
14,2022-11-18 13:00:00,93.452,93.452,93.452,93.452,0.0,93.452,0
15,2022-11-18 14:00:00,93.452,93.452,93.452,93.452,0.0,93.452,0
16,2022-11-18 15:00:00,93.452,93.452,93.452,93.452,0.0,93.452,0
17,2022-11-18 16:00:00,93.452,93.452,93.452,93.452,0.0,93.452,0
18,2022-11-21 10:00:00,93.722,93.722,93.711,93.711,1264.0,93.7165,2
19,2022-11-21 11:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
20,2022-11-21 12:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
21,2022-11-21 13:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
22,2022-11-21 14:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
23,2022-11-21 15:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
24,2022-11-21 16:00:00,93.711,93.711,93.711,93.711,0.0,93.711,0
25,2022-11-22 10:00:00,93.925,93.947,93.925,93.947,100.0,93.936,2
