,date,open,high,low,close,volume,average,barCount
0,2022-11-01 14:00:00,84.667,84.667,84.648,84.648,240.0,84.6575,2
1,2022-11-01 15:00:00,84.598,84.598,84.598,84.598,235.0,84.598,1
2,2022-11-01 16:00:00,84.598,84.598,84.598,84.598,0.0,84.598,0
3,2022-11-03 10:00:00,83.497,83.497,83.497,83.497,5000.0,83.497,1
4,2022-11-03 11:00:00,83.387,83.405,83.387,83.405,324.0,83.396,2
5,2022-11-03 12:00:00,83.405,83.405,83.405,83.405,0.0,83.405,0
6,2022-11-03 13:00:00,83.405,83.405,83.405,83.405,0.0,83.405,0
7,2022-11-03 14:00:00,83.405,83.405,83.405,83.405,0.0,83.405,0
8,2022-11-03 15:00:00,83.467,83.467,83.467,83.467,2000.0,83.467,1
9,2022-11-03 16:00:00,83.528,83.528,83.528,83.528,1160.0,83.528,2
10,2022-11-04 11:00:00,83.697,83.697,83.666,83.666,136.0,83.6815,2
11,2022-11-04 12:00:00,83.666,83.666,83.666,83.666,0.0,83.666,0
12,2022-11-04 13:00:00,83.666,83.666,83.666,83.666,0.0,83.666,0
13,2022-11-04 14:00:00,83.666,83.666,83.666,83.666,0.0,83.666,0
14,2022-11-04 15:00:00,83.666,83.666,83.666,83.666,0.0,83.666,0
15,2022-11-04 16:00:00,83.666,83.666,83.666,83.666,0.0,83.666,0
16,2022-11-08 11:00:00,83.797,83.797,83.797,83.797,2414.0,83.797,1
17,2022-11-08 12:00:00,83.797,83.797,83.797,83.797,0.0,83.797,0
18,2022-11-08 13:00:00,84.203,84.203,84.203,84.203,428.0,84.203,1
19,2022-11-08 14:00:00,84.203,84.203,84.203,84.203,0.0,84.203,0
20,2022-11-08 15:00:00,83.59,84.018,83.59,84.018,780.0,83.8644,2
21,2022-11-08 16:00:00,84.018,84.018,84.018,84.018,0.0,84.018,0
22,2022-11-09 14:00:00,84.532,84.532,84.532,84.532,106.0,84.532,1
23,2022-11-09 15:00:00,84.532,84.532,84.532,84.532,0.0,84.532,0
24,2022-11-09 16:00:00,84.306,84.306,84.222,84.222,520.0,84.2236,3
25,2022-11-10 16:00:00,86.487,86.487,86.487,86.487,50.0,86.487,1
26,2022-11-14 15:00:00,86.637,86.637,86.637,86.637,500.0,86.637,1
27,2022-11-14 16:00:00,87.665,87.665,87.665,87.665,356.0,87.665,1
28,2022-11-15 16:00:00,89.124,89.124,89.124,89.124,136.0,89.124,1
29,2022-11-17 12:00:00,88.022,88.022,88.022,88.022,154.0,88.022,1
30,2022-11-17 13:00:00,88.022,88.022,88.022,88.022,0.0,88.022,0
31,2022-11-17 14:00:00,88.022,88.022,88.022,88.022,0.0,88.022,0
